session,video_name,folder_path,proposed_label,true_label,flag,duration_s,fps,n_frames,avg_people,max_people
live_output_test,20251001_121843_id18_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\pass,pass,,,1.0,12.0,12.0,1.0,1.0
live_output_test,20250930_093941_id2.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,0.57,30.0,17.0,1.35,2.0
live_output_test,20251001_115058_id3.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,12.75,12.0,153.0,0.14,2.0
live_output_test,20251001_115101_id6.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,13.67,12.0,164.0,0.29,2.0
live_output_test,20251001_115103_id9.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,11.0,12.0,132.0,0.09,2.0
live_output_test,20251001_115259_id1.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,31.31,13.0,407.0,0.37,2.0
live_output_test,20251001_115303_id2.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,31.0,12.0,372.0,0.35,2.0
live_output_test,20251001_115306_id5.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,27.42,12.0,329.0,0.33,2.0
live_output_test,20251001_115312_id6.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,25.09,11.0,276.0,0.26,2.0
live_output_test,20251001_115738_id1.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,1.5,12.0,18.0,0.89,1.0
live_output_test,20251001_115741_id3.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,1.54,13.0,20.0,0.9,2.0
live_output_test,20251001_115744_id4.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,1.31,13.0,17.0,1.12,2.0
live_output_test,20251001_115755_id6.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,1.93,14.0,27.0,0.96,1.0
live_output_test,20251001_115757_id7.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,0.25,12.0,3.0,1.33,2.0
live_output_test,20251001_115841_id1.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,50.0,1.0,50.0,1.0,2.0
live_output_test,20251001_120517_id1.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,8.15,13.0,106.0,0.8,1.0
live_output_test,20251001_122026_id2.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_test\temp,unknown,,,3.21,14.0,45.0,0.73,1.0
